"BehaviorSpace results (NetLogo 6.3.0)"
"cooperation_spatial_diversity.nlogo"
"random-local-roaming"
"10/10/2023 10:52:35:345 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","63","0","63"
"[run number]","roaming-agents","noise-factor","synergy-factor","neighborhood-type","world-size","imitation-policy","[step]","mean-cooperators1k"
"324","0","0.5","2.8","random von Neumann","64","fermi-dirac","2048","0.05648303031921387"
"325","0","0.5","2.8","random von Neumann","64","fermi-dirac","2048","0.0729379653930664"
"326","0","0.5","2.8","random von Neumann","64","fermi-dirac","2048","0.10446953773498535"
"327","0","0.5","2.8","random von Neumann","64","fermi-dirac","2048","0.09903979301452637"
"328","0","0.5","2.8","random von Neumann","64","fermi-dirac","2048","0.08642768859863281"
"329","0","0.5","2.8","random von Neumann","64","fermi-dirac","2048","0.1413719654083252"
"330","0","0.5","2.8","random von Neumann","64","fermi-dirac","2048","0.05349373817443848"
"331","0","0.5","2.8","random von Neumann","64","fermi-dirac","2048","0.02870655059814453"
"332","0","0.5","2.8","random von Neumann","64","fermi-dirac","2048","0.06713342666625977"
"334","0","0.5","2.8","random von Neumann","64","fermi-dirac","2048","0.06624293327331543"
"333","0","0.5","2.8","random von Neumann","64","fermi-dirac","2048","0.07486796379089355"
"336","0","0.5","2.8","random von Neumann","64","fermi-dirac","2048","0.06625628471374512"
"335","0","0.5","2.8","random von Neumann","64","fermi-dirac","2048","0.1037755012512207"
"337","0","0.5","2.8","random von Neumann","64","fermi-dirac","2048","0.08059835433959961"
"338","0","0.5","2.8","random von Neumann","64","fermi-dirac","2048","0.1246497631072998"
"341","0","0.5","2.8","random von Neumann","64","fermi-dirac","2048","0.0910494327545166"
"342","0","0.5","2.8","random von Neumann","64","fermi-dirac","2048","0.10341882705688477"
"339","0","0.5","2.8","random von Neumann","64","fermi-dirac","2048","0.13842058181762695"
"340","0","0.5","2.8","random von Neumann","64","fermi-dirac","2048","0.1051328182220459"
"343","0","0.5","2.8","random von Neumann","64","fermi-dirac","2048","0.13672113418579102"
"344","0","0.5","2.8","random von Neumann","64","fermi-dirac","2048","0.07991671562194824"
"345","0","0.5","2.8","random von Neumann","64","fermi-dirac","2048","0.13911032676696777"
"346","0","0.5","2.8","random von Neumann","64","fermi-dirac","2048","0.08630084991455078"
"347","0","0.5","2.8","random von Neumann","64","fermi-dirac","2048","0.09196043014526367"
"348","0","0.5","2.8","random von Neumann","64","fermi-dirac","2048","0.10600018501281738"
"350","0","0.5","2.8","random von Neumann","64","fermi-dirac","2048","0.06421041488647461"
"349","0","0.5","2.8","random von Neumann","64","fermi-dirac","2048","0.13139939308166504"
"351","0","0.5","2.8","random Moore","64","fermi-dirac","2048","0.002310514450073242"
"352","0","0.5","2.8","random Moore","64","fermi-dirac","2048","0.003463268280029297"
"353","0","0.5","2.8","random Moore","64","fermi-dirac","2048","0.0036957263946533203"
"356","0","0.5","2.8","random Moore","64","fermi-dirac","2048","0"
"355","0","0.5","2.8","random Moore","64","fermi-dirac","2048","0"
"357","0","0.5","2.8","random Moore","64","fermi-dirac","2048","0.0030639171600341797"
"358","0","0.5","2.8","random Moore","64","fermi-dirac","2048","0"
"354","0","0.5","2.8","random Moore","64","fermi-dirac","2048","0.0028314590454101562"
"359","0","0.5","2.8","random Moore","64","fermi-dirac","2048","0"
"360","0","0.5","2.8","random Moore","64","fermi-dirac","2048","9.717941284179688E-4"
"361","0","0.5","2.8","random Moore","64","fermi-dirac","2048","8.556842803955078E-4"
"362","0","0.5","2.8","random Moore","64","fermi-dirac","2048","0.0020432472229003906"
"363","0","0.5","2.8","random Moore","64","fermi-dirac","2048","0"
"364","0","0.5","2.8","random Moore","64","fermi-dirac","2048","0.0012505054473876953"
"366","0","0.5","2.8","random Moore","64","fermi-dirac","2048","0.0010800361633300781"
"365","0","0.5","2.8","random Moore","64","fermi-dirac","2048","0.002448558807373047"
"367","0","0.5","2.8","random Moore","64","fermi-dirac","2048","0.0010280609130859375"
"369","0","0.5","2.8","random Moore","64","fermi-dirac","2048","0"
"368","0","0.5","2.8","random Moore","64","fermi-dirac","2048","0"
"370","0","0.5","2.8","random Moore","64","fermi-dirac","2048","0"
"371","0","0.5","2.8","random Moore","64","fermi-dirac","2048","0.0013375282287597656"
"372","0","0.5","2.8","random Moore","64","fermi-dirac","2048","0.0022237300872802734"
"373","0","0.5","2.8","random Moore","64","fermi-dirac","2048","0.0014324188232421875"
"375","0","0.5","2.8","random Moore","64","fermi-dirac","2048","0"
"374","0","0.5","2.8","random Moore","64","fermi-dirac","2048","0"
"376","0","0.5","2.8","random Moore","64","fermi-dirac","2048","7.762908935546875E-4"
"377","0","0.5","2.8","random Moore","64","fermi-dirac","2048","0.0017423629760742188"
"379","0","0.5","2.8","random Moore","64","fermi-dirac","2048","0.001990079879760742"
"378","0","0.5","2.8","random Moore","64","fermi-dirac","2048","0.001051187515258789"
"380","0","0.5","2.8","random Moore","64","fermi-dirac","2048","0"
"381","0","0.5","2.8","random Moore","64","fermi-dirac","2048","0"
"383","0","0.5","2.8","random Moore","64","fermi-dirac","2048","9.636878967285156E-4"
"382","0","0.5","2.8","random Moore","64","fermi-dirac","2048","0"
"384","0","0.5","2.8","random Moore","64","fermi-dirac","2048","0.0031228065490722656"
"386","0","0.5","2.8","random Moore","64","fermi-dirac","2048","0.0020220279693603516"
"385","0","0.5","2.8","random Moore","64","fermi-dirac","2048","0"
"387","0","0.5","2.8","random Moore","64","fermi-dirac","2048","0"
"388","0","0.5","2.8","random Moore","64","fermi-dirac","2048","0"
"389","0","0.5","2.8","random Moore","64","fermi-dirac","2048","9.570121765136719E-4"
"390","0","0.5","2.8","random Moore","64","fermi-dirac","2048","0.001249074935913086"
"391","0","0.5","2.8","random Moore","64","fermi-dirac","2048","0.001081705093383789"
"392","0","0.5","2.8","random Moore","64","fermi-dirac","2048","0"
"393","0","0.5","2.8","random Moore","64","fermi-dirac","2048","0.0010344982147216797"
"398","0","0.5","2.8","random Moore","64","fermi-dirac","2048","0.0041620731353759766"
"394","0","0.5","2.8","random Moore","64","fermi-dirac","2048","0.0010612010955810547"
"395","0","0.5","2.8","random Moore","64","fermi-dirac","2048","0.0018868446350097656"
"396","0","0.5","2.8","random Moore","64","fermi-dirac","2048","8.537769317626953E-4"
"397","0","0.5","2.8","random Moore","64","fermi-dirac","2048","0"
"399","0","0.5","2.8","random Moore","64","fermi-dirac","2048","0.0033125877380371094"
"401","0","0.5","2.9","random von Neumann","64","fermi-dirac","2048","0.19013500213623047"
"403","0","0.5","2.9","random von Neumann","64","fermi-dirac","2048","0.23355960845947266"
"404","0","0.5","2.9","random von Neumann","64","fermi-dirac","2048","0.26301026344299316"
"400","0","0.5","2.8","random Moore","64","fermi-dirac","2048","0.0028743743896484375"
"402","0","0.5","2.9","random von Neumann","64","fermi-dirac","2048","0.2747838497161865"
"405","0","0.5","2.9","random von Neumann","64","fermi-dirac","2048","0.17157459259033203"
"406","0","0.5","2.9","random von Neumann","64","fermi-dirac","2048","0.24314022064208984"
"407","0","0.5","2.9","random von Neumann","64","fermi-dirac","2048","0.2395462989807129"
"408","0","0.5","2.9","random von Neumann","64","fermi-dirac","2048","0.2487962245941162"
"409","0","0.5","2.9","random von Neumann","64","fermi-dirac","2048","0.22463655471801758"
"410","0","0.5","2.9","random von Neumann","64","fermi-dirac","2048","0.2232983112335205"
"411","0","0.5","2.9","random von Neumann","64","fermi-dirac","2048","0.2478628158569336"
"413","0","0.5","2.9","random von Neumann","64","fermi-dirac","2048","0.2819344997406006"
"412","0","0.5","2.9","random von Neumann","64","fermi-dirac","2048","0.193223237991333"
"414","0","0.5","2.9","random von Neumann","64","fermi-dirac","2048","0.23389220237731934"
"416","0","0.5","2.9","random von Neumann","64","fermi-dirac","2048","0.33531880378723145"
"417","0","0.5","2.9","random von Neumann","64","fermi-dirac","2048","0.19150137901306152"
"415","0","0.5","2.9","random von Neumann","64","fermi-dirac","2048","0.2567024230957031"
"418","0","0.5","2.9","random von Neumann","64","fermi-dirac","2048","0.2658085823059082"
"419","0","0.5","2.9","random von Neumann","64","fermi-dirac","2048","0.21863007545471191"
"421","0","0.5","2.9","random von Neumann","64","fermi-dirac","2048","0.1667327880859375"
"420","0","0.5","2.9","random von Neumann","64","fermi-dirac","2048","0.16905474662780762"
"422","0","0.5","2.9","random von Neumann","64","fermi-dirac","2048","0.19666743278503418"
"423","0","0.5","2.9","random von Neumann","64","fermi-dirac","2048","0.21183204650878906"
"424","0","0.5","2.9","random von Neumann","64","fermi-dirac","2048","0.1927809715270996"
"426","0","0.5","2.9","random von Neumann","64","fermi-dirac","2048","0.19550347328186035"
"425","0","0.5","2.9","random von Neumann","64","fermi-dirac","2048","0.19109439849853516"
"428","0","0.5","2.9","random von Neumann","64","fermi-dirac","2048","0.1948096752166748"
"427","0","0.5","2.9","random von Neumann","64","fermi-dirac","2048","0.2964017391204834"
"429","0","0.5","2.9","random von Neumann","64","fermi-dirac","2048","0.21423625946044922"
"432","0","0.5","2.9","random von Neumann","64","fermi-dirac","2048","0.20905423164367676"
"431","0","0.5","2.9","random von Neumann","64","fermi-dirac","2048","0.22019100189208984"
"430","0","0.5","2.9","random von Neumann","64","fermi-dirac","2048","0.19733047485351562"
"433","0","0.5","2.9","random von Neumann","64","fermi-dirac","2048","0.15213727951049805"
"435","0","0.5","2.9","random von Neumann","64","fermi-dirac","2048","0.2610654830932617"
"434","0","0.5","2.9","random von Neumann","64","fermi-dirac","2048","0.22554707527160645"
"436","0","0.5","2.9","random von Neumann","64","fermi-dirac","2048","0.18929171562194824"
"437","0","0.5","2.9","random von Neumann","64","fermi-dirac","2048","0.22667551040649414"
"438","0","0.5","2.9","random von Neumann","64","fermi-dirac","2048","0.2339951992034912"
"440","0","0.5","2.9","random von Neumann","64","fermi-dirac","2048","0.20281124114990234"
"441","0","0.5","2.9","random von Neumann","64","fermi-dirac","2048","0.2073671817779541"
"439","0","0.5","2.9","random von Neumann","64","fermi-dirac","2048","0.268657922744751"
"442","0","0.5","2.9","random von Neumann","64","fermi-dirac","2048","0.2107701301574707"
"443","0","0.5","2.9","random von Neumann","64","fermi-dirac","2048","0.18148493766784668"
"444","0","0.5","2.9","random von Neumann","64","fermi-dirac","2048","0.1809217929840088"
"446","0","0.5","2.9","random von Neumann","64","fermi-dirac","2048","0.19022417068481445"
"445","0","0.5","2.9","random von Neumann","64","fermi-dirac","2048","0.1205291748046875"
"447","0","0.5","2.9","random von Neumann","64","fermi-dirac","2048","0.21646523475646973"
"448","0","0.5","2.9","random von Neumann","64","fermi-dirac","2048","0.19814133644104004"
"450","0","0.5","2.9","random von Neumann","64","fermi-dirac","2048","0.14591312408447266"
"449","0","0.5","2.9","random von Neumann","64","fermi-dirac","2048","0.269512414932251"
"452","0","0.5","2.9","random Moore","64","fermi-dirac","2048","0.005281925201416016"
"451","0","0.5","2.9","random Moore","64","fermi-dirac","2048","0"
"453","0","0.5","2.9","random Moore","64","fermi-dirac","2048","0"
"454","0","0.5","2.9","random Moore","64","fermi-dirac","2048","0.005262851715087891"
"456","0","0.5","2.9","random Moore","64","fermi-dirac","2048","0.002206563949584961"
"455","0","0.5","2.9","random Moore","64","fermi-dirac","2048","0"
"458","0","0.5","2.9","random Moore","64","fermi-dirac","2048","0"
"457","0","0.5","2.9","random Moore","64","fermi-dirac","2048","0"
"459","0","0.5","2.9","random Moore","64","fermi-dirac","2048","0.003204822540283203"
"460","0","0.5","2.9","random Moore","64","fermi-dirac","2048","0.0031490325927734375"
"461","0","0.5","2.9","random Moore","64","fermi-dirac","2048","0.0046803951263427734"
"463","0","0.5","2.9","random Moore","64","fermi-dirac","2048","0.003160715103149414"
"462","0","0.5","2.9","random Moore","64","fermi-dirac","2048","0"
"464","0","0.5","2.9","random Moore","64","fermi-dirac","2048","9.336471557617188E-4"
"465","0","0.5","2.9","random Moore","64","fermi-dirac","2048","0"
"466","0","0.5","2.9","random Moore","64","fermi-dirac","2048","0"
"467","0","0.5","2.9","random Moore","64","fermi-dirac","2048","0.002404928207397461"
"468","0","0.5","2.9","random Moore","64","fermi-dirac","2048","0.001661539077758789"
"469","0","0.5","2.9","random Moore","64","fermi-dirac","2048","0.0028219223022460938"
"470","0","0.5","2.9","random Moore","64","fermi-dirac","2048","0.0036897659301757812"
"471","0","0.5","2.9","random Moore","64","fermi-dirac","2048","0"
"472","0","0.5","2.9","random Moore","64","fermi-dirac","2048","9.493827819824219E-4"
"473","0","0.5","2.9","random Moore","64","fermi-dirac","2048","0"
"476","0","0.5","2.9","random Moore","64","fermi-dirac","2048","0.0041120052337646484"
"474","0","0.5","2.9","random Moore","64","fermi-dirac","2048","0.002816915512084961"
"475","0","0.5","2.9","random Moore","64","fermi-dirac","2048","9.686946868896484E-4"
"477","0","0.5","2.9","random Moore","64","fermi-dirac","2048","0.003614187240600586"
"478","0","0.5","2.9","random Moore","64","fermi-dirac","2048","0.00535273551940918"
"479","0","0.5","2.9","random Moore","64","fermi-dirac","2048","0.0012707710266113281"
"480","0","0.5","2.9","random Moore","64","fermi-dirac","2048","0.0031566619873046875"
"481","0","0.5","2.9","random Moore","64","fermi-dirac","2048","0.0025882720947265625"
"483","0","0.5","2.9","random Moore","64","fermi-dirac","2048","0.004449605941772461"
"482","0","0.5","2.9","random Moore","64","fermi-dirac","2048","9.80377197265625E-4"
"484","0","0.5","2.9","random Moore","64","fermi-dirac","2048","0.008371591567993164"
"485","0","0.5","2.9","random Moore","64","fermi-dirac","2048","0"
"486","0","0.5","2.9","random Moore","64","fermi-dirac","2048","0.003502368927001953"
"487","0","0.5","2.9","random Moore","64","fermi-dirac","2048","0.005336761474609375"
"488","0","0.5","2.9","random Moore","64","fermi-dirac","2048","0"
"489","0","0.5","2.9","random Moore","64","fermi-dirac","2048","0.0011737346649169922"
"493","0","0.5","2.9","random Moore","64","fermi-dirac","2048","0"
"490","0","0.5","2.9","random Moore","64","fermi-dirac","2048","0.0021178722381591797"
"494","0","0.5","2.9","random Moore","64","fermi-dirac","2048","0"
"492","0","0.5","2.9","random Moore","64","fermi-dirac","2048","0.004918575286865234"
"491","0","0.5","2.9","random Moore","64","fermi-dirac","2048","0.0035283565521240234"
"497","0","0.5","2.9","random Moore","64","fermi-dirac","2048","0.0038471221923828125"
"495","0","0.5","2.9","random Moore","64","fermi-dirac","2048","0.0038247108459472656"
"496","0","0.5","2.9","random Moore","64","fermi-dirac","2048","0.001992940902709961"
"498","0","0.5","2.9","random Moore","64","fermi-dirac","2048","0"
"499","0","0.5","2.9","random Moore","64","fermi-dirac","2048","0.0030951499938964844"
"501","0","0.5","3","random von Neumann","64","fermi-dirac","2048","0.40646815299987793"
"500","0","0.5","2.9","random Moore","64","fermi-dirac","2048","0"
"502","0","0.5","3","random von Neumann","64","fermi-dirac","2048","0.3503866195678711"
"503","0","0.5","3","random von Neumann","64","fermi-dirac","2048","0.42150378227233887"
"504","0","0.5","3","random von Neumann","64","fermi-dirac","2048","0.40115809440612793"
"505","0","0.5","3","random von Neumann","64","fermi-dirac","2048","0.2540473937988281"
"506","0","0.5","3","random von Neumann","64","fermi-dirac","2048","0.42888593673706055"
"507","0","0.5","3","random von Neumann","64","fermi-dirac","2048","0.2976090908050537"
"508","0","0.5","3","random von Neumann","64","fermi-dirac","2048","0.3695712089538574"
"509","0","0.5","3","random von Neumann","64","fermi-dirac","2048","0.44506406784057617"
"511","0","0.5","3","random von Neumann","64","fermi-dirac","2048","0.4229147434234619"
"512","0","0.5","3","random von Neumann","64","fermi-dirac","2048","0.42561817169189453"
"510","0","0.5","3","random von Neumann","64","fermi-dirac","2048","0.37128448486328125"
"514","0","0.5","3","random von Neumann","64","fermi-dirac","2048","0.4707801342010498"
"513","0","0.5","3","random von Neumann","64","fermi-dirac","2048","0.42433786392211914"
"515","0","0.5","3","random von Neumann","64","fermi-dirac","2048","0.44344377517700195"
"517","0","0.5","3","random von Neumann","64","fermi-dirac","2048","0.4015629291534424"
"516","0","0.5","3","random von Neumann","64","fermi-dirac","2048","0.3112161159515381"
"519","0","0.5","3","random von Neumann","64","fermi-dirac","2048","0.4297933578491211"
"518","0","0.5","3","random von Neumann","64","fermi-dirac","2048","0.393573522567749"
"520","0","0.5","3","random von Neumann","64","fermi-dirac","2048","0.3669595718383789"
"521","0","0.5","3","random von Neumann","64","fermi-dirac","2048","0.36124396324157715"
"522","0","0.5","3","random von Neumann","64","fermi-dirac","2048","0.41332340240478516"
"524","0","0.5","3","random von Neumann","64","fermi-dirac","2048","0.29321718215942383"
"523","0","0.5","3","random von Neumann","64","fermi-dirac","2048","0.44178295135498047"
"525","0","0.5","3","random von Neumann","64","fermi-dirac","2048","0.3560793399810791"
"526","0","0.5","3","random von Neumann","64","fermi-dirac","2048","0.3552579879760742"
"529","0","0.5","3","random von Neumann","64","fermi-dirac","2048","0.4200584888458252"
"527","0","0.5","3","random von Neumann","64","fermi-dirac","2048","0.3977186679840088"
